file	line	code	details
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	101	MMMissingSubject	Message "should not match strings with different content" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	107	MMMissingSubject	Message "should return null when converting null object to string" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	108	MMMissingSubject	Message "should convert non-null object to its string representation" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	115	MMMissingSubject	Message "should extract UTF-8 byte array from string" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	121	MMMissingSubject	Message "should create string from character array" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	127	MMMissingSubject	Message "should create string from UTF-8 byte array" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	132	MMMissingSubject	Message "should return empty string unchanged when lowercasing first character" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	133	MMMissingSubject	Message "should return numeric string unchanged when no letter to lowercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	134	MMMissingSubject	Message "should convert single uppercase character to lowercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	135	MMMissingSubject	Message "should return single lowercase character unchanged" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	136	MMMissingSubject	Message "should lowercase only first character when multiple uppercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	137	MMMissingSubject	Message "should lowercase only first character when already mixed case" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	142	MMMissingSubject	Message "should return empty string unchanged when converting to title case" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	143	MMMissingSubject	Message "should return numeric string unchanged when converting to title case" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	144	MMMissingSubject	Message "should return single uppercase letter unchanged" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	145	MMMissingSubject	Message "should convert single lowercase letter to uppercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	146	MMMissingSubject	Message "should return two uppercase letters unchanged" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	147	MMMissingSubject	Message "should uppercase second lowercase letter when first is uppercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	148	MMMissingSubject	Message "should return three uppercase letters unchanged" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	149	MMMissingSubject	Message "should insert underscore before uppercase after lowercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	150	MMMissingSubject	Message "should insert underscore between uppercase run and final lowercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	151	MMMissingSubject	Message "should uppercase all lowercase letters after uppercase first" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	153	MMMissingSubject	Message "should return four uppercase letters unchanged" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	154	MMMissingSubject	Message "should insert underscore before uppercase sequence after lowercase" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	155	MMMissingSubject	Message "should insert underscores around lowercase in mixed case sequence" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	156	MMMissingSubject	Message "should insert underscore before final uppercase after lowercase sequence" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	157	MMMissingSubject	Message "should insert underscore between uppercase run and lowercase-uppercase pair" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	158	MMMissingSubject	Message "should insert underscore between two uppercase-lowercase pairs" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	159	MMMissingSubject	Message "should insert underscore before uppercased lowercase sequence" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	160	MMMissingSubject	Message "should uppercase all lowercase letters in title case word" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	167	MMMissingSubject	Message "should extract character array matching StringBuilder content" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	174	MMMissingSubject	Message "should extract character array matching String content" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	179	MMMissingSubject	Message "should extract UTF-8 bytes matching String encoding" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	185	MMMissingSubject	Message "should produce consistent hash from StringBuilder bytes" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	191	MMMissingSubject	Message "should create string equivalent to standard String constructor" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	199	MMMissingSubject	Message "should create string from bytes equivalent to standard UTF-8 String constructor" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	206	MMMissingSubject	Message "should parse double special values and round-trip through string representation" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	209	MMMissingSubject	Message "should parse integer string as double value" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	210	MMMissingSubject	Message "should parse negative zero string as positive zero" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	211	MMMissingSubject	Message "should parse multi-digit integer string as double" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	212	MMMissingSubject	Message "should parse negative integer string as double" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	218	MMMissingSubject	Message "should parse number with trailing decimal point" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	220	MMMissingSubject	Message "should parse decimal with leading dot and no integer part" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	221	MMMissingSubject	Message "should parse negative decimal with leading dot" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	223	MMMissingSubject	Message "should treat lone decimal point as zero" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	226	MMMissingSubject	Message "should parse large integer value consistently with JDK parser" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	231	MMMissingSubject	Message "should validate parseInt handles all standard parsing scenarios" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	236	MMMissingSubject	Message "should validate parseLong handles all standard parsing scenarios" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	243	MMMissingSubject	Message "should reverse StringBuilder content from specified offset" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	248	MMMissingSubject	Message "should match strings differing only in case" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	249	MMMissingSubject	Message "should not match strings of different lengths" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	250	MMMissingSubject	Message "should not match strings with different characters" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	255	MMMissingStringSearchValue	String search startsWith() on StringUtils with "abcd" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. StringUtils + " should contain " + "abcd". Ref: assertion-messages.adoc#MMMissingStringSearchValue
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	256	MMMissingStringSearchValue	String search startsWith() on StringUtils with "abcd" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. StringUtils + " should contain " + "abcd". Ref: assertion-messages.adoc#MMMissingStringSearchValue
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	261	MMMissingStringSearchValue	String search startsWith() on StringUtils with "a" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. StringUtils + " should contain " + "a". Ref: assertion-messages.adoc#MMMissingStringSearchValue
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	266	MMMissingStringSearchValue	String search endsWith() on StringUtils with "abcd" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. StringUtils + " should contain " + "abcd". Ref: assertion-messages.adoc#MMMissingStringSearchValue
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	267	MMMissingStringSearchValue	String search endsWith() on StringUtils with "abcd" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. StringUtils + " should contain " + "abcd". Ref: assertion-messages.adoc#MMMissingStringSearchValue
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	272	MMMissingStringSearchValue	String search endsWith() on StringUtils with "abcd" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. StringUtils + " should contain " + "abcd". Ref: assertion-messages.adoc#MMMissingStringSearchValue
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	280	MMMissingSubject	Message "should recognize same instance as equal to itself" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	283	MMMissingSubject	Message "should recognize two nulls as equal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	284	MMMissingSubject	Message "should recognize non-null and null as unequal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	285	MMMissingSubject	Message "should recognize null and non-null as unequal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	288	MMMissingSubject	Message "should recognize sequences of different lengths as unequal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	291	MMMissingSubject	Message "should recognize different ASCII characters as unequal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	292	MMMissingSubject	Message "should recognize case-different ASCII strings as unequal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	293	MMMissingSubject	Message "should recognize identical ASCII strings as equal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	296	MMMissingSubject	Message "should recognize different Unicode characters as unequal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	297	MMMissingSubject	Message "should recognize Unicode strings differing in middle as unequal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	298	MMMissingSubject	Message "should recognize identical Unicode strings as equal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/StringUtilsTest.java	301	MMMissingSubject	Message "should recognize empty StringBuilder and empty String as equal" starts with modal verb without subject. Why: reader cannot tell what is being tested. Fix: add subject before modal verb, e.g. "method should return X" instead of "should return X". Ref: assertion-messages.adoc#MMMissingSubject
src/test/java/net/openhft/chronicle/core/util/ThrowingSupplierTest.java	33	MMGenericMessage	Generic message "error". Why: no subject or expected behaviour. Fix: name what is checked and what should hold. Ref: assertion-messages.adoc#MMGenericMessage
src/test/java/net/openhft/chronicle/core/util/UpdaterTest.java	21	MMMissingStringSearchValue	String search contains() on myList with "newElement" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. myList + " should contain " + "newElement". Ref: assertion-messages.adoc#MMMissingStringSearchValue
src/test/java/net/openhft/chronicle/core/util/UpdaterTest.java	32	MMMissingStringSearchValue	String search contains() on myList with "newElement" but message is constant. Why: when assertion fails, you won't see the actual string. Fix: include the string value in message, e.g. myList + " should contain " + "newElement". Ref: assertion-messages.adoc#MMMissingStringSearchValue
